Material_Code,itemdesc,Item_Type,State_Name,Valid_Start_Date,Valid_End_Date,Sale_Start_Date,Sale_End_Date,SerialNo_Entry_Start_Date,SerialNo_Entry_End_Date,Entries_Count,Multiplier_Count,Multiplier_Type
1.29975E+11,PCB ASLY TSTD RD975-00 SUNSHINE APC,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0UDB2RCD07,7W LED LAMP SHINE ECO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0UDB2RCD09,9W LED LAMP SHINE ECO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD07,7W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0UDB2DWHP5,0.5W LED LAMP AMBER ECO B22D White,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD09,9W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0UDB2RCD05,5W LED LAMP SHINE ECO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDE4CWW05,5W LED LAMP VIVA PRO E14 WW C,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD12,12W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD14,14W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0UDB2DYWP5,0.5W LED LAMP AMBER ECO B22D Yellow,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0UDB2DGNP5,0.5W LED LAMP AMBER ECO B22D Green,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0UDB2DBLP5,0.5W LED LAMP AMBER ECO B22D Blue,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDE4FWW05,5W LED LAMP VIVA PRO E14 WW F,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD18,18W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD27,27W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD36,36W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TLM0PDB2RCD45,45W LED LAMP SHINE PRO B22D CDL,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1193A890055,LUM LE PLATINUM 12V/55AH AUTO BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1193A400066,LUM LE PLATINUM 12V/66AH AUTO BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1193A620074,LUM LE TITANIUM 12V/74AH AUTO BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1193A530045,LUM LE PLATINUM 12V/45AH AUTO BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1193A40G065,LUM LE GOLD 12V/65AH AUTO BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B319040,LUM 12V40AH LPT1240H FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B320060,LUM 12V60AH LPT1260H FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B321080,LUM 12V80AH LPT1280H FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C322100,LUM 12V100AH LPTT12100L FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C323100,LUM 12V100AH LPTT12100H FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C324150,LUM 12V150AH LPTT12150L FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C325150,LUM 12V150AH LPTT12150H FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C326200,LUM 12V200AH LPTT12200L FNSD V18 SLR NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102B327100,LUM 12V100AH ILST NP12042 FNSD V18 NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C328160,LUM 12V160AH ILTT20048 FNSD V18 NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C329150,LUM 12V150AH ILTT 18048N FNSD V18 NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C330180,LUM 12V 180AH ILTT24060 FNSD V18 NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C331200,LUM 12V200AH ILTT 25060 FNSD V18 NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C332220,LUM 12V 220AH ILTT26060 FNSD V18 NPL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1110C335150,MAXMA 12V150AH C10 MXS12150TT FNSD  SLR,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1110C336200,MAXMA 12V200AH C10 MXS12200TT FNSD  SLR,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103AYK0135,LUM 12V135AH IL16039FP FNSD BTY V16,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C305160,ELE 12V160AH LETT 20548 FNSD BTY V18,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108C306150,TEZ 12V150AH TSTT 2030 FNSD BTY V18,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C307150,ELE 12V150AH LE19000TT FNSD BTY V18,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108C295150,TEZ 12V150AH TSTT 1836 FNSD BTY V18,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1135C296150,12V150AH PC18042 FNSD BTY V18,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1138B381135,LUM 12V135AH RC16000 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147B383100,AMAZE 12V100AH 836ST FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147B382120,AMAZE 12V120AH 936ST FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147C380180,AMAZE 12V180AH 4048TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147C379220,AMAZE 12V220AH 5248TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103C384150,ILTT 18036N,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1151C388200,MAXMA 12V200AH TAF200 TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1151C389220,MAXMA 12V220AH TAF220 TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134B390100,LUM 12V100AH ILST EX 12042 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1146B409110,LUM 12V110AH RPT1600ER FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C408160,LUM 12V160AH PC 20042TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1146A412100,LUM 12V100AH RPF1400 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1151B413100,MAXMA 12V100AH TAF100 C20 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1152B419150,SILVER CHARGE 12V150Ah SIL18057TT FNSD,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1152L420150,SILVER CHARGE 12V150Ah SIL18057 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1152C421135,SILVER CHARGE 12V135Ah SIL16057 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1152N422150,SILVER CHARGE 12V150Ah SIL18045 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1148B423120,LUM 12V120AH ECO CHRG 15000 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1148C424135,LUM 12V135AH ECO CHRG 16000 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1148C425150,LUM 12V150AH ECO CHRG 18000 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B426040,LUM 12V40AH LPT1240L FNSD BTY V19 SLR,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C427150,LUM 12V150AH LPTT12150L FNSD BTY V19 SLR,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1113C431150,LUM 12V150AH LPTT 12150L  FNSD BTY SLR,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102C417200,LUM 12V200AH ILTT 25060 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105C418200,ELE 12V200AH LETT 25560 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1141B435150,INVERGEL 12V150AH IGSTJEX J150  FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C436150,LUM 12V150AH ILTT 18048N FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1139B437150,LUM 12V150AH EC 18036 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C441160,LUM 12V160AH ILTT 20048 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F115C4421600,ELE 12V160AH LETT 20548 FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C438155,ELE 12V155AH LE 578TTN FNSD BTY V19,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1135C444150,12V150AH PC 18042 FNSD BTY V19 R1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C439150,ELE 12V150AH LE 19036TT FNSD BTY V19 R1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1135C446160,12V160AH PC 20042TT FNSD BTY V19 R1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C447150,LUM 12V150AH LPTT12150L FNSD V19 R1 SLR,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C449150,LUM 12V150AH LPTT12150H FNSD V19 R1 SLR,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1115F690009,M.C. BTY TYPE 09 B,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F29101004101,LUMINOUS LED LAMP FOR SOLAR  ,LAMP,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TEMP1,"Relicell 12v, 120ah Tubular battery",Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TEMP2,Relicell 12v 150ah Tall Tubular battery,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TEMP3,Relicell 12V 150ah tubular battery,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TEMP4,Relicell 12v 135ah tubylar battery,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
TEMP5,Relicell 12v 100ah tubular battery,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J3307D2,LUM  12V7.2AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J3407D5,LUM  12V7.5AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J350009,LUM  12V9AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1107J3307D2,HYN 12V7.2AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1107J3407D5,HYN 12V7.5AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J380026,LUM  12V26AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J390042,LUM  12V42AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J400070,LUM  12V70AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1121J3307D2,SAFE POWER 12V7.2AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J470200,LUM 12V200AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J410100,LUM?12V100AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1126J470200,INV 12V 200AH Battery,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J450165,LUM 12V 165AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1121J470200,SAFE POWER 12V200AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102J440150,LUM 12V 150AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113JAF0007,LUM 12V7AH SOLAR SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113JBF07D5,LUM 12V7.5AH SOLAR SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1130J440150,LUM/MAX 12V 150AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1130J410100,LUM/MAX 12V 100AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G900005,LUMINOUS 5 AH 12V SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G490007,LUMINOUS 7AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G3307D5,LUMINOUS EP 7.5 AH 12V SMF BATTER,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G500008,Luminous 12v 8ah SMF Battery ???,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G350009,LUMINOUS 9 AH 12V EP BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T20000000191,LUMINOUS 12V 12AH SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G850014,LUMINOUS 14 AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G500018,LUMINOUS 18 AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G370020,LUM 12V 20AH SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G520026,LUMINOUS EP 26 AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G380028,LUMINOUS 28 AH SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G860035,LUMINOUS 35 AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102B550040,LUMINOUS 40 AH 12V TUB BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G390042,LUMINOUS 42 AH 12 V SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G870050,LUMINOUS 50 AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103G880060,LUMINOUS 60 AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G400065,LUMINOUS 65 AH SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G540070,LUMINOUS EP 70 AH 12V SMF BATTERY T,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G620075,LUMINOUS 75 AH 12V SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G520100,LUMINOUS 100 AH 12V SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G470200,,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1130J470200,LUM/MAX 12V 200AH SMF BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1121J410100,SAFE POWER 12V 100 AH,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T20000000192,12 V SMF Battery 165 AH,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102J430135,LUMINOUS 135 AH 12V SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102J440135,LUMINOUS 150 AH 12V SMF BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G510045,LUMINOUS 45 AH SMF Battery,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
